newid,cohort,star,cltype,schidkn,pscore,classid,cs,female,white,sage,drop,free_lunch
119943,k,1,3,22,65.627266,6525,20,0,0,5.75,0,1
68817,k,1,3,22,65.654922,6526,22,0,0,5.5,0,1
106774,k,1,3,33,65.654922,9837,27,1,0,5.75,1,1
185798,k,1,3,41,65.654922,12200,22,1,1,5.75,0,0
76558,k,1,3,63,65.667297,18853,21,1,1,5.25,1,0
114575,k,1,3,55,65.827293,16400,21,1,1,5.5,0,0
7311,k,1,3,20,65.827293,5919,21,1,0,5.5,0,0
141089,k,1,3,63,65.827293,18853,21,0,1,5.5,0,0
124107,k,1,3,72,65.840225,21565,44,0,1,5,0,1
175851,k,1,3,65,65.840225,19400,19,0,1,5,0,0
122509,k,1,3,72,65.840225,21565,44,1,1,5.25,0,0
154519,k,1,3,6,65.840225,1800,23,0,1,6.75,1,1
149965,k,1,3,62,65.840225,18500,23,0,1,5.25,0,1
146573,k,1,3,48,66.191086,14340,23,1,1,5.25,0,1
52235,k,1,3,3,66.213684,903,24,1,1,5,0,0
160783,k,1,3,17,66.37458,5000,24,0,1,5.5,1,0
85612,k,1,3,1,66.404358,300,20,0,1,5.25,0,0
48383,k,1,3,50,66.404358,14900,22,1,1,5.5,0,0
74119,k,1,3,76,66.404358,22700,23,1,1,5.75,0,0
132429,k,1,3,73,66.486176,21800,22,0,1,5.25,0,0
92720,k,1,3,58,66.486176,17350,22,1,1,5.5,1,0
3869,k,1,3,4,66.599739,1200,24,0,1,5.25,0,0
179936,k,1,3,75,66.599739,22400,22,1,1,5.5,0,0
18518,k,1,3,69,66.599739,20600,23,0,1,5.75,0,0
149921,k,1,3,21,66.599739,6221,28,1,1,5.5,0,0
59945,k,1,3,9,66.665535,2712,21,0,1,5,1,1
167835,k,1,3,80,66.665535,23600,21,0,1,5,0,0
90073,k,1,3,63,66.665535,18853,21,1,1,5,0,0
75694,k,1,3,42,66.665535,12500,24,0,1,5.25,1,0
102753,k,1,3,51,66.692078,15244,25,0,1,5.5,0,0
145313,k,1,3,14,66.692078,4100,21,0,0,5.5,0,1
51067,k,1,3,41,66.692078,12200,22,1,1,5,1,0
92198,k,1,3,40,66.698166,11900,23,1,1,5.75,0,0
128619,k,1,3,75,66.843315,22400,22,1,1,5,0,0
31003,k,1,3,72,67.009605,21565,44,0,1,5,1,0
158843,k,1,3,28,67.062363,8335,23,0,0,5,0,1
137257,k,1,3,50,67.289215,14900,22,0,1,5,1,0
81823,k,1,3,39,67.289215,11600,19,0,1,5.5,0,1
152598,k,1,3,13,67.289215,3900,22,0,1,5.75,0,1
90542,k,1,3,36,67.294815,10700,24,0,1,5.25,0,0
129548,k,1,3,21,67.294815,6221,28,1,1,5.25,0,0
62379,k,1,3,31,67.333061,9200,19,0,0,5,0,1
94809,k,1,3,38,67.424789,11300,19,0,1,5,0,1
13791,k,1,3,63,67.424789,18854,22,1,0,5.5,0,1
160413,k,1,3,9,67.435913,2713,21,1,1,5.25,1,1
116221,k,1,3,42,67.435913,12500,24,0,1,5.25,1,0
58174,k,1,3,73,67.435913,21800,22,1,1,5.25,1,0
176861,k,1,3,37,67.521637,11000,27,0,1,5.25,1,1
55951,k,1,3,62,67.574791,18500,23,1,1,5.5,1,1
66508,k,1,3,71,67.574791,21200,24,1,1,5.25,0,0
176145,k,1,3,36,67.574791,10700,24,0,1,5.5,0,0
121185,k,1,3,33,67.747887,9837,27,1,0,5.5,0,1
179278,k,1,3,42,67.778046,12500,24,0,1,5.25,1,0
110287,k,1,3,23,67.778046,6800,23,1,0,5.5,0,1
144240,k,1,3,20,67.914177,5919,21,0,0,5.5,0,0
178137,k,1,3,49,68.085289,14600,20,0,1,6,0,0
63969,k,1,3,16,68.10804,4715,25,1,0,5.5,0,1
63233,k,1,3,20,68.109634,5919,21,1,0,5.5,0,1
101198,k,1,3,72,68.109634,21565,44,0,1,5.25,0,0
30063,k,1,3,80,68.364914,23600,21,0,1,5.5,0,0
20639,k,1,3,19,68.364914,5617,22,0,0,6.5,0,1
89921,k,1,3,48,68.375633,14300,21,0,1,5.5,0,1
29308,k,1,3,47,68.375633,14000,26,0,1,5.25,0,1
82670,k,1,3,3,68.493958,902,23,1,1,5.25,0,1
36989,k,1,3,19,68.493958,5618,26,1,0,5.25,0,1
135291,k,1,3,73,68.493958,21800,22,0,1,5,0,0
56463,k,1,3,3,68.571022,903,24,1,1,5.5,0,0
58558,k,1,3,8,68.571022,2400,23,0,1,5.25,0,0
157649,k,1,3,19,68.57637,5617,22,1,0,5.5,0,1
43436,k,1,3,52,68.671707,15500,22,1,1,5.25,1,0
91165,k,1,3,9,68.671707,2713,21,1,1,5.25,0,1
122495,k,1,3,73,68.671707,21800,22,0,1,5.5,0,1
99821,k,1,3,67,68.720261,20000,18,1,1,5.25,0,0
170811,k,1,3,32,68.741333,9500,24,0,0,5,1,1
117533,k,1,3,48,68.741333,14340,23,1,1,5.25,0,1
103265,k,1,3,72,68.741333,21565,44,0,1,5.5,0,1
157881,k,1,3,59,68.961487,17600,17,1,1,5,0,0
147681,k,1,3,25,68.961487,7400,27,1,1,5.5,1,0
167721,k,1,3,7,68.961487,2106,24,1,1,5,0,1
154589,k,1,3,14,69.007149,4100,21,1,0,5.25,0,0
58365,k,1,3,51,69.080963,15244,25,0,1,5.25,0,0
184088,k,1,3,38,69.080963,11300,19,0,1,5.75,0,1
130554,k,1,3,41,69.080963,12200,22,1,1,5,1,0
173371,k,1,3,59,69.080963,17600,17,1,1,5,0,0
173933,k,1,3,59,69.301338,17600,17,1,1,5.25,0,0
90256,k,1,3,55,69.302605,16400,21,1,1,5.5,0,1
29087,k,1,3,37,69.302605,11000,27,1,1,5.5,0,0
109835,k,1,3,27,69.302605,8031,25,1,0,5,0,1
156719,k,1,3,9,69.386528,2713,21,0,1,5.5,0,0
184689,k,1,3,74,69.49292,22100,25,1,0,5.5,0,1
18829,k,1,3,27,69.506805,8032,25,1,0,5.25,0,1
71457,k,1,3,20,69.673439,5900,21,1,0,5.5,0,1
103086,k,1,3,69,69.673439,20600,23,1,1,5.25,0,0
91742,k,1,3,12,69.673439,3600,23,0,1,5.25,0,0
75550,k,1,3,21,69.71917,6221,28,1,0,5.25,0,1
183885,k,1,3,52,69.71917,15500,22,1,1,5.25,0,0
156811,k,1,3,51,69.71917,15244,25,1,1,5,0,0
79657,k,1,3,57,69.840225,17000,20,1,1,6,0,0
69500,k,1,3,15,69.840225,4400,15,1,0,5.25,0,1
59510,k,1,3,73,69.8442,21800,22,0,1,5.75,0,0
16329,k,1,3,25,69.8442,7400,27,1,1,5,0,1
113082,k,1,3,60,69.8442,17900,21,1,1,5,0,0
131597,k,1,3,72,69.8442,21565,44,1,1,5.25,0,1
16543,k,1,3,27,69.8442,8032,25,0,0,5.5,0,1
3723,k,1,3,12,69.849884,3600,23,0,1,5,0,0
80622,k,1,3,36,69.893929,10700,24,0,1,5.25,0,0
96554,k,1,3,61,70.117416,18200,22,1,1,5,0,0
92846,k,1,3,6,70.117416,1800,23,1,1,5.25,1,0
56966,k,1,3,58,70.219147,17349,24,0,1,4.75,1,0
155366,k,1,3,28,70.324799,8335,23,1,0,5.75,0,1
69225,k,1,3,9,70.449486,2713,21,0,1,5,0,0
114631,k,1,3,18,70.449486,5300,22,1,0,5.75,1,0
59030,k,1,3,46,70.500717,13700,23,1,1,5.75,0,0
124265,k,1,3,5,70.542297,1500,21,0,1,7,1,0
19039,k,1,3,70,70.542297,20961,24,1,1,5.5,0,1
87007,k,1,3,3,70.542297,902,23,1,1,5.5,0,0
97463,k,1,3,64,70.580841,19100,23,1,1,5.75,0,0
88769,k,1,3,74,70.635529,22100,25,0,0,5.5,0,1
35817,k,1,3,51,70.834305,15243,24,0,1,5,0,0
102671,k,1,3,51,70.834305,15244,25,0,0,5.5,0,0
63520,k,1,3,70,70.969269,20961,24,1,1,5.5,0,1
147961,k,1,3,70,70.998032,20961,24,1,1,5,0,0
24568,k,1,3,74,70.998032,22100,25,1,1,5.75,0,0
33244,k,1,3,14,71.087135,4100,21,1,0,5.25,0,1
4488,k,1,3,70,71.336433,20962,23,0,1,5.75,0,0
45152,k,1,3,65,71.350372,19400,19,1,1,5.5,0,0
101537,k,1,3,54,71.350372,16100,22,0,1,5.5,0,0
24461,k,1,3,3,71.350372,903,24,1,1,5.25,0,0
163743,k,1,3,63,71.389488,18853,21,0,1,5.5,1,0
102701,k,1,3,49,71.480347,14600,20,0,1,5.25,0,0
70941,k,1,3,61,71.690445,18200,22,0,1,5.25,0,0
84497,k,1,3,79,71.690445,23300,22,0,1,5.5,0,0
146393,k,1,3,63,71.690445,18854,22,0,1,6,0,0
158879,k,1,3,63,71.721947,18853,21,0,1,6.5,0,0
55336,k,1,3,36,71.85199,10700,24,0,1,5.75,0,0
178666,k,1,3,39,71.85199,11600,19,0,1,5,0,0
161264,k,1,3,27,71.85199,8031,25,0,0,5.5,0,0
71248,k,1,3,46,71.951813,13700,23,0,1,5.5,0,0
180687,k,1,3,23,71.951813,6800,23,0,0,5.5,0,1
117024,k,1,3,76,71.951813,22700,23,0,1,5.5,0,0
9270,k,1,3,57,71.978432,17000,20,1,1,5.75,1,0
76011,k,1,3,7,72.2043,2106,24,1,1,5,0,0
50234,k,1,3,51,72.2043,15244,25,0,1,5,0,0
93836,k,1,3,1,72.2043,300,20,0,1,5.25,0,0
146823,k,1,3,31,72.2043,9200,19,1,0,5.75,0,1
43803,k,1,3,51,72.2043,15244,25,0,1,5,1,0
31354,k,1,3,68,72.282814,20300,27,0,1,6,0,0
79291,k,1,3,66,72.309357,19758,22,1,1,5,0,0
20109,k,1,3,66,72.309357,19758,22,1,1,5.25,0,0
176814,k,1,3,70,72.309357,20962,23,0,1,5.25,0,0
136414,k,1,3,22,72.312454,6526,22,1,0,5.25,0,1
78889,k,1,3,70,72.385818,20961,24,0,1,5,0,0
162888,k,1,3,1,72.385818,300,20,0,1,5.75,0,0
165847,k,1,3,54,72.642105,16100,22,0,1,5.75,0,0
184745,k,1,3,68,72.642105,20300,27,1,1,5,0,0
63769,k,1,3,21,72.673813,6220,27,0,1,5,0,1
135328,k,1,3,74,72.673813,22100,25,1,0,5.5,0,0
110407,k,1,3,29,72.770126,8600,19,0,0,5.75,1,1
73979,k,1,3,3,72.770126,903,24,1,1,5,0,0
22617,k,1,3,14,72.770126,4100,21,0,0,5,1,1
166742,k,1,3,65,72.782814,19400,19,0,1,5.75,0,0
60895,k,1,3,11,72.782814,3300,22,1,1,5.5,0,0
162269,k,1,3,70,72.805588,20961,24,1,1,5.25,0,1
66649,k,1,3,17,72.805588,5000,24,0,1,4,0,0
161693,k,1,3,7,72.805588,2106,24,0,1,5.25,0,0
124991,k,1,3,69,72.805588,20600,23,0,1,6.5,1,0
160721,k,1,3,17,72.805588,5000,24,0,1,5.5,0,0
140967,k,1,3,69,72.864914,20600,23,1,1,5.75,0,1
70507,k,1,3,72,72.864914,21565,44,1,1,5,0,1
6700,k,1,3,27,72.864914,8032,25,1,0,5.25,1,1
181601,k,1,3,17,72.949707,5000,24,1,1,5.5,0,0
138541,k,1,3,7,72.949707,2107,23,0,1,5.25,1,0
107516,k,1,3,13,73.056152,3900,22,0,1,5.25,0,0
21675,k,1,3,36,73.056152,10700,24,1,1,5,0,0
21273,k,1,3,10,73.056152,3000,22,0,1,5,0,0
55612,k,1,3,21,73.056152,6220,27,0,0,5.25,0,1
47437,k,1,3,19,73.133438,5617,22,0,0,5.25,1,1
181320,k,1,3,9,73.356544,2712,21,1,1,5.75,1,0
130535,k,1,3,9,73.356544,2713,21,0,1,5.75,0,0
141311,k,1,3,73,73.356544,21800,22,0,1,5.5,0,0
110686,k,1,3,7,73.438988,2106,24,0,1,5.25,1,0
31169,k,1,3,51,73.438988,15243,24,0,1,5.5,0,1
152735,k,1,3,68,73.438988,20300,27,1,0,5.5,0,1
111804,k,1,3,27,73.468002,8032,25,1,0,5.25,0,0
129982,k,1,3,55,73.482452,16400,21,1,1,5.25,0,0
33207,k,1,3,51,73.737686,15243,24,1,1,5.75,0,0
81196,k,1,3,40,73.737686,11900,23,0,1,5.25,0,1
16151,k,1,3,7,73.737686,2107,23,0,1,5.75,0,0
171273,k,1,3,79,73.737686,23300,22,1,1,5,0,0
164984,k,1,3,69,73.737686,20600,23,1,1,5.75,0,0
154313,k,1,3,18,73.737686,5300,22,0,1,5,1,0
53646,k,1,3,15,73.895782,4400,15,1,0,5.25,0,1
33759,k,1,3,58,73.938873,17350,22,1,1,5.5,0,0
118876,k,1,3,37,73.938873,11000,27,1,1,5.25,1,0
31308,k,1,3,13,73.938873,3900,22,1,1,5.25,0,0
26205,k,1,3,27,73.938873,8032,25,1,0,5.25,0,1
156256,k,1,3,69,73.938873,20600,23,1,1,5.5,0,0
50734,k,1,3,41,73.949707,12200,22,1,1,5.25,0,0
173578,k,1,3,12,73.949707,3600,23,1,1,5,0,1
157721,k,1,3,25,73.949707,7400,27,0,1,5,0,1
161303,k,1,3,27,73.986176,8032,25,1,0,5.75,0,1
97276,k,1,3,70,74.226433,20961,24,1,1,5.25,0,0
47038,k,1,3,7,74.226433,2107,23,0,1,5.25,0,1
5899,k,1,3,27,74.259979,8032,25,1,0,5,0,1
53279,k,1,3,24,74.297272,7100,18,1,0,5.5,0,0
61068,k,1,3,68,74.297272,20300,27,1,1,5.25,0,1
133469,k,1,3,50,74.297272,14900,22,1,1,5.25,0,0
51335,k,1,3,58,74.297272,17350,22,0,1,5.75,0,0
59161,k,1,3,3,74.578766,903,24,0,1,5,1,0
12490,k,1,3,12,74.728989,3600,23,0,1,5,0,0
170010,k,1,3,49,74.728989,14600,20,1,1,5,0,0
128909,k,1,3,12,74.728989,3600,23,1,1,5.25,0,1
118654,k,1,3,25,74.728989,7400,27,0,1,5.25,0,0
3446,k,1,3,61,74.776871,18200,22,1,1,5.75,0,0
107036,k,1,3,58,74.776871,17350,22,0,1,5.25,0,0
21227,k,1,3,68,74.777908,20300,27,0,1,5,0,1
111307,k,1,3,18,74.793228,5300,22,1,1,5,1,0
91441,k,1,3,19,75.02356,5617,22,0,0,5.5,0,1
55313,k,1,3,37,75.02356,11039,24,1,1,5.5,0,0
146328,k,1,3,69,75.036758,20600,23,1,1,5.75,0,0
151281,k,1,3,37,75.036758,11000,27,1,1,5.5,0,0
11871,k,1,3,54,75.149124,16100,22,1,1,5.5,1,0
86735,k,1,3,37,75.149124,11000,27,0,1,5.5,0,1
82030,k,1,3,51,75.364334,15244,25,1,1,5.25,1,1
175518,k,1,3,37,75.445038,11000,27,1,1,5.25,0,0
37856,k,1,3,37,75.445038,11039,24,0,0,5.5,0,1
147447,k,1,3,12,75.445038,3600,23,1,1,5.75,0,0
159024,k,1,3,49,75.445038,14600,20,1,1,5.5,0,0
86541,k,1,3,7,75.445038,2107,23,1,0,5.25,0,1
20427,k,1,3,80,75.453735,23600,21,0,1,6,0,0
48742,k,1,3,31,75.453735,9200,19,0,0,5.75,0,1
153260,k,1,3,58,75.708397,17349,24,1,1,5.25,0,0
49965,k,1,3,36,75.708969,10700,24,0,1,5.25,0,0
20942,k,1,3,60,75.793228,17900,21,1,1,5.25,1,0
81767,k,1,3,19,75.793228,5618,26,0,0,5.75,0,1
3484,k,1,3,9,75.993958,2712,21,0,1,5.25,1,0
54838,k,1,3,31,76.031837,9200,19,1,0,5.75,0,1
83631,k,1,3,43,76.031837,12800,23,1,1,5.5,0,0
16022,k,1,3,72,76.031837,21565,44,0,1,5.75,0,0
44736,k,1,3,5,76.031837,1500,21,0,1,5.5,1,1
30524,k,1,3,66,76.05442,19758,22,0,1,5.25,0,1
9168,k,1,3,20,76.2043,5919,21,1,0,5.5,0,1
37771,k,1,3,79,76.2043,23300,22,0,1,5,0,0
109168,k,1,3,76,76.2043,22700,23,0,1,5.5,0,0
108192,k,1,3,13,76.2043,3900,22,1,0,5.5,0,1
11962,k,1,3,58,76.2043,17350,22,0,1,5,0,0
147206,k,1,3,13,76.2043,3900,22,1,1,5.75,0,0
106522,k,1,3,10,76.2043,3000,22,1,1,5,0,0
130377,k,1,3,8,76.221092,2400,23,0,1,5,0,0
124887,k,1,3,66,76.268555,19757,24,0,1,5.75,0,0
44316,k,1,3,19,76.375412,5617,22,1,0,5.25,0,1
184875,k,1,3,47,76.423965,14000,26,1,1,5,0,0
8569,k,1,3,36,76.529388,10700,24,0,1,5,0,1
175660,k,1,3,50,76.616379,14900,22,0,1,5.25,1,0
31773,k,1,3,70,76.616379,20961,24,0,1,5.25,0,1
46476,k,1,3,12,76.616379,3600,23,0,1,5.25,0,0
63279,k,1,3,49,76.82196,14600,20,0,0,5.5,0,1
51321,k,1,3,63,76.82196,18854,22,1,1,5,0,0
48282,k,1,3,41,76.82196,12200,22,1,1,5,0,0
68236,k,1,3,7,76.864792,2106,24,1,1,5.25,0,0
38343,k,1,3,68,76.926643,20300,27,0,1,5.75,0,1
144319,k,1,3,3,76.967651,903,24,1,1,5.5,0,0
160167,k,1,3,19,77.120407,5617,22,1,0,5.75,0,1
185649,k,1,3,1,77.120407,300,20,0,1,5.5,0,1
73663,k,1,3,79,77.120407,23300,22,1,1,5.5,0,0
176508,k,1,3,75,77.120407,22400,22,1,1,5.25,0,0
70588,k,1,3,49,77.120407,14600,20,1,1,5.25,0,0
103007,k,1,3,75,77.425018,22400,22,1,1,5.5,0,0
25222,k,1,3,75,77.425018,22400,22,0,1,5.75,0,0
183852,k,1,3,58,77.425018,17350,22,0,1,5.25,0,0
159104,k,1,3,13,77.425018,3900,22,1,1,5.5,0,0
72742,k,1,3,73,77.451218,21800,22,1,1,5.75,0,0
160736,k,1,3,36,77.451218,10700,24,0,1,5.5,0,0
30317,k,1,3,52,77.451218,15500,22,1,1,5.25,0,0
175819,k,1,3,54,77.53801,16100,22,0,1,5,1,0
26871,k,1,3,75,77.55249,22400,22,1,1,5.75,0,0
152061,k,1,3,21,77.55249,6220,27,1,1,5.25,1,1
110203,k,1,3,13,77.587814,3900,22,0,1,5,0,1
134847,k,1,3,37,77.68322,11000,27,0,0,5.5,0,1
5565,k,1,3,68,77.716187,20300,27,1,1,5.25,0,0
24767,k,1,3,19,77.846397,5617,22,0,0,5.5,0,0
120071,k,1,3,74,77.862717,22100,25,0,1,5.75,0,0
125981,k,1,3,11,77.862717,3300,22,1,1,5.25,1,1
17930,k,1,3,69,78.00312,20600,23,0,1,5,0,0
47447,k,1,3,52,78.00312,15500,22,0,1,5.75,0,0
75868,k,1,3,22,78.00312,6525,20,1,0,5.25,1,1
8779,k,1,3,27,78.080841,8032,25,0,0,5,0,0
19259,k,1,3,70,78.123184,20961,24,0,1,5,0,0
36061,k,1,3,17,78.123184,5000,24,0,1,5.25,1,0
23787,k,1,3,21,78.123184,6220,27,0,0,5,1,1
18971,k,1,3,9,78.152847,2713,21,1,1,5,0,1
126945,k,1,3,3,78.172974,903,24,1,1,5.5,1,1
69792,k,1,3,50,78.23983,14900,22,1,1,5.5,0,0
32871,k,1,3,17,78.23983,5000,24,0,1,5.75,1,0
22238,k,1,3,18,78.23983,5300,22,0,1,5.25,1,0
132396,k,1,3,40,78.297272,11900,23,0,1,5.25,0,1
109611,k,1,3,52,78.297272,15500,22,1,1,5,1,0
56490,k,1,3,37,78.459892,11000,27,1,1,5,0,0
119920,k,1,3,70,78.459892,20961,24,1,1,5.5,0,1
91655,k,1,3,41,78.459892,12200,22,0,1,5.75,0,0
115084,k,1,3,9,78.53717,2713,21,1,1,5.25,0,0
140540,k,1,3,51,78.673439,15244,25,1,1,5.25,0,0
90598,k,1,3,70,78.673439,20962,23,1,1,5.75,0,1
141174,k,1,3,48,78.957764,14300,21,1,1,5.75,0,0
66060,k,1,3,36,78.957764,10700,24,1,1,5.25,0,0
131415,k,1,3,12,78.957764,3600,23,1,1,5.75,0,1
66784,k,1,3,9,78.957764,2713,21,0,1,5.5,0,0
98158,k,1,3,23,79.009583,6800,23,0,0,5.25,0,0
113558,k,1,3,19,79.055283,5618,26,1,0,5.75,0,1
174793,k,1,3,10,79.055283,3000,22,1,1,6,0,0
21431,k,1,3,51,79.091682,15244,25,0,1,5.75,0,0
117006,k,1,3,51,79.091682,15244,25,1,1,5.25,0,0
173195,k,1,3,70,79.091682,20962,23,1,1,5,0,0
51081,k,1,3,1,79.228989,300,20,1,1,5,0,0
132238,k,1,3,27,79.228989,8031,25,1,0,5.25,0,1
163754,k,1,3,27,79.228989,8032,25,1,0,5,0,1
150777,k,1,3,63,79.268539,18854,22,1,1,5,0,0
104481,k,1,3,63,79.268539,18853,21,0,1,5.5,0,0
61133,k,1,3,51,79.509293,15243,24,0,1,5.25,0,0
49585,k,1,3,58,79.509293,17350,22,0,1,5.5,0,0
81744,k,1,3,69,79.509293,20600,23,1,1,5.5,0,0
178327,k,1,3,17,79.510376,5000,24,1,0,5.75,0,1
107249,k,1,3,79,79.80307,23300,22,1,1,5.5,0,0
78328,k,1,3,38,79.80307,11300,19,0,1,4.75,0,1
40785,k,1,3,53,79.80307,15800,22,0,0,5.5,0,0
5976,k,1,3,3,79.80307,902,23,0,0,5.75,0,0
141280,k,1,3,33,79.870506,9837,27,1,0,5.5,0,1
69515,k,1,3,74,79.962692,22100,25,1,1,6,0,0
183623,k,1,3,72,79.962692,21565,44,1,1,5.75,0,1
93804,k,1,3,41,79.974396,12200,22,1,1,5.25,0,1
143902,k,1,3,72,79.974396,21565,44,1,1,5.25,0,1
97423,k,1,3,47,79.974396,14000,26,0,1,5.5,0,0
23611,k,1,3,21,79.974396,6221,28,1,0,5,1,1
135600,k,1,3,61,79.974396,18200,22,0,1,5.5,0,0
180044,k,1,3,27,80.009583,8032,25,1,0,5.25,0,1
32732,k,1,3,27,80.009583,8031,25,0,0,5.25,0,1
123728,k,1,3,58,80.173813,17350,22,1,1,5.5,0,0
86015,k,1,3,31,80.268555,9200,19,0,0,5.5,0,1
11887,k,1,3,73,80.268555,21800,22,1,1,5.5,1,1
128272,k,1,3,27,80.592728,8032,25,0,0,5.5,0,1
67421,k,1,3,47,80.764526,14000,26,1,1,5.25,0,0
119084,k,1,3,21,80.764526,6221,28,0,1,5.25,1,0
163462,k,1,3,72,80.764526,21565,44,1,1,5.75,0,1
70865,k,1,3,27,80.771332,8031,25,1,0,5.5,0,1
180758,k,1,3,75,80.836739,22400,22,1,1,5.75,0,0
135703,k,1,3,36,80.90593,10700,24,1,1,5.75,0,0
57345,k,1,3,12,80.929047,3600,23,0,1,5.5,0,0
153319,k,1,3,54,80.929047,16100,22,0,1,5.75,0,0
114423,k,1,3,58,80.929047,17350,22,1,1,5.75,1,0
129100,k,1,3,58,80.935196,17350,22,0,1,5.25,0,0
153607,k,1,3,74,80.995224,22100,25,1,1,5.75,0,0
147051,k,1,3,38,81.062325,11300,19,1,1,5,0,1
171758,k,1,3,63,81.203842,18853,21,0,1,5.25,0,0
159472,k,1,3,66,81.251602,19757,24,0,1,5.5,0,0
40417,k,1,3,4,81.480576,1200,24,0,1,5.5,0,0
157167,k,1,3,62,81.480576,18500,23,1,1,5.5,0,0
81437,k,1,3,13,81.515465,3900,22,1,1,5.25,0,0
158397,k,1,3,7,81.676651,2107,23,0,1,5.25,0,0
84700,k,1,3,47,81.817917,14000,26,0,1,6.25,0,0
155433,k,1,3,21,81.896034,6221,28,1,1,5,1,0
168353,k,1,3,66,81.896034,19757,24,1,1,5.5,0,0
72112,k,1,3,9,81.94458,2712,21,0,1,5.5,0,0
117790,k,1,3,9,81.94458,2712,21,1,1,5.25,1,0
94383,k,1,3,9,81.95739,2713,21,0,1,5.5,0,0
36640,k,1,3,48,82.145096,14300,21,0,1,5.5,0,0
94830,k,1,3,25,82.158531,7400,27,1,1,5.25,1,0
38992,k,1,3,36,82.23983,10700,24,0,1,5.5,0,0
169005,k,1,3,47,82.23983,14000,26,0,1,5.25,0,1
123022,k,1,3,63,82.23983,18853,21,1,1,5.25,0,0
49820,k,1,3,63,82.23983,18854,22,0,1,5.25,0,0
117776,k,1,3,70,82.437996,20961,24,1,1,5.5,0,0
160193,k,1,3,72,82.437996,21565,44,0,1,5.5,0,1
74635,k,1,3,74,82.456924,22100,25,0,1,6,0,0
175319,k,1,3,50,82.60804,14900,22,0,1,5.75,0,0
85003,k,1,3,7,82.60804,2107,23,0,1,5,1,1
115711,k,1,3,69,82.737686,20600,23,1,1,5.5,0,0
176465,k,1,3,54,82.90033,16100,22,0,1,5.5,0,0
128191,k,1,3,13,82.973343,3900,22,1,1,5.5,0,0
84977,k,1,3,37,82.973343,11000,27,0,1,5.5,0,1
181912,k,1,3,75,83.155289,22400,22,0,1,5.75,0,0
45497,k,1,3,38,83.155289,11300,19,1,1,5,0,1
68715,k,1,3,55,83.290726,16400,21,0,1,5,0,0
126870,k,1,3,63,83.320709,18853,21,0,1,5.75,0,1
80973,k,1,3,30,83.435913,8900,23,1,0,5.25,0,1
38653,k,1,3,22,83.48674,6526,22,0,0,5.25,0,1
186449,k,1,3,79,83.48674,23300,22,0,1,5.5,1,0
60353,k,1,3,9,83.655289,2713,21,1,1,5.5,0,0
183495,k,1,3,71,83.825195,21200,24,0,1,5.75,0,0
120671,k,1,3,51,83.825195,15244,25,0,1,5.5,0,0
123756,k,1,3,58,83.867317,17349,24,1,1,5.25,0,0
31974,k,1,3,28,83.867317,8334,22,1,0,5.75,0,1
117116,k,1,3,21,84.083344,6221,28,0,0,5.25,1,1
43135,k,1,3,63,84.083344,18854,22,1,0,5.5,0,1
69105,k,1,3,12,84.083344,3600,23,1,1,5.5,0,1
52039,k,1,3,25,84.083344,7400,27,0,1,5.75,0,1
123806,k,1,3,7,84.11084,2107,23,0,1,5.25,0,0
93752,k,1,3,3,84.116379,903,24,0,1,5.75,0,0
131489,k,1,3,66,84.116379,19757,24,1,1,5.5,0,0
84182,k,1,3,19,84.21048,5617,22,0,0,5.75,1,1
150974,k,1,3,70,84.324112,20961,24,1,1,5.25,0,0
136635,k,1,3,69,84.324112,20600,23,1,1,5,0,0
100375,k,1,3,58,84.707916,17350,22,0,1,5.75,0,0
100302,k,1,3,20,84.708969,5919,21,1,0,5.25,0,0
30633,k,1,3,7,84.708969,2106,24,1,1,5,0,0
77222,k,1,3,21,84.708969,6220,27,0,0,5.75,1,1
64394,k,1,3,37,84.708969,11000,27,1,1,5,0,0
161984,k,1,3,46,84.743843,13700,23,1,1,5.5,1,0
7581,k,1,3,43,84.826889,12800,23,0,0,5.25,0,0
133126,k,1,3,63,84.826889,18854,22,1,0,5.75,0,0
68842,k,1,3,65,84.833931,19400,19,0,0,5,0,1
142233,k,1,3,66,85.126572,19758,22,0,1,6,1,0
62017,k,1,3,59,85.126572,17600,17,1,1,5.5,0,0
41761,k,1,3,5,85.161469,1500,21,1,1,5.5,0,0
51595,k,1,3,3,85.216644,903,24,0,1,5,0,0
49878,k,1,3,1,85.264526,300,20,1,1,5.75,0,0
165610,k,1,3,29,85.264526,8600,19,1,0,5,0,1
171034,k,1,3,9,85.264526,2713,21,0,1,5,0,0
95318,k,1,3,72,85.264526,21565,44,0,1,5.75,0,1
63504,k,1,3,34,85.498032,10100,20,1,1,5.5,0,0
125847,k,1,3,58,85.586143,17349,24,0,1,5.75,0,0
174280,k,1,3,75,85.586143,22400,22,0,1,5.75,0,0
69623,k,1,3,52,85.626572,15500,22,1,1,5.75,0,0
11457,k,1,3,78,85.642944,23000,23,1,1,5.5,1,0
87071,k,1,3,31,85.838593,9200,19,0,0,5.5,0,1
164347,k,1,3,73,85.838593,21800,22,0,1,5,0,1
121679,k,1,3,27,85.959892,8032,25,0,0,5.5,0,0
152455,k,1,3,55,85.959892,16400,21,0,1,5.75,0,0
23274,k,1,3,7,85.959892,2106,24,1,1,5,0,1
133451,k,1,3,63,85.959892,18853,21,1,1,5,0,0
